CpG,logFC,t,P.Value,adj.P.Val,B,Male_ART_mean,Female_ART_mean,Male_nonART_mean,Female_nonART_mean,Male_nonART_v_ART_dB,Female_nonART_v_ART_dB,chr,pos,bacon_pvalue,adj_bacon_pvalue
cg00141550,0.0572667818391537,0.807344399863736,0.421048108716823,0.903071714027243,-5.42734650770083,0.715836134959394,0.7097153626592,0.701465553081787,0.71721072279057,0.0143705818776065,-0.00749536013136998,chrX,50027389,0.597668968795009,1
cg00141845,0.00933388100253092,0.0969748428609304,0.922906391470767,0.989200687559515,-5.71621450195153,0.507913641335598,0.537378352772861,0.515179809864123,0.537404311552751,-0.00726616852852546,-2.59587798903116e-5,chrX,74493352,0.877728121662339,1
cg00142060,0.032622477950476,0.336873582632739,0.736794247676721,0.966905447484808,-5.66929843048043,0.647764493123734,0.687952357331265,0.646251806417126,0.690353495676771,0.00151268670660776,-0.00240113834550537,chrX,54721856,0.939152605393011,1
cg00142069,0.0212617451664039,0.285227524671118,0.775956193053353,0.973329852435493,-5.68377652849484,0.862300416030838,0.810415472180247,0.859314073383199,0.808041702490358,0.00298634264763875,0.00237376968988923,chrX,53656482,0.978635086031047,1
cg00142683,0.126777281036328,0.899349710726135,0.370247994714744,0.893283023019827,-5.35699303015184,0.0553275199418327,0.410883023924548,0.075106791777657,0.4252596340752,-0.0197792718358243,-0.0143766101506515,chrX,118708623,0.53787111012659,1
cg00144201,0.182212437973665,1.47693494828536,0.142284178602751,0.782271332044065,-4.74628212741092,0.701564486097764,0.712185488956488,0.667480028633329,0.740275604939822,0.034084457464435,-0.0280901159833336,chrX,76759324,0.241907101222603,1
cg00145348,-0.0332661513050374,-0.362364370945805,0.717710217739769,0.964961215031684,-5.66126829499542,0.0870217625687783,0.517840597309045,0.14192082678511,0.512230102107546,-0.0548990642163319,0.00561049520149848,chrX,55026862,0.55211781064513,1
cg00147819,-0.0110478057739232,-0.101836040668015,0.919054937746436,0.989200687559515,-5.71577864597234,0.415555779048748,0.412188213275639,0.412207077429221,0.409752890017339,0.00334870161952644,0.00243532325830004,chrX,70349036,0.730387177052736,1
cg00147987,0.103459659424714,1.1546617799473,0.250498235530407,0.853564039714461,-5.12275747633002,0.628954067205392,0.69202244340673,0.604219281393532,0.696645581905195,0.0247347858118603,-0.00462313849846463,chrX,44744428,0.389232803552183,1
cg00148031,0.207000500129379,1.70489908732973,0.0907726696049933,0.745131534271347,-4.42655953587925,0.0862620480654477,0.196510431863935,0.0862286242876438,0.202787514841266,3.34237778038399e-5,-0.00627708297733084,chrX,25021725,0.164842856891887,1
cg00148587,-0.130972388820879,-1.64117822172824,0.103350394274627,0.752321587994789,-4.52032705541067,0.66641774724801,0.60174810589147,0.620785598733626,0.588971944674965,0.0456321485143845,0.0127761612165046,chrX,49642080,0.0685123440131405,1
cg00149117,-0.450365844402637,-3.12333527705284,0.00223653824503791,0.286640220219274,-1.50616322425563,0.592601375396448,0.64317094141801,0.521710454964079,0.57217373998238,0.0708909204323691,0.0709972014356304,chrX,71769393,0.00117961409831729,1
cg00149489,0.0922734238710843,0.94646700841836,0.345791742810416,0.886854368844921,-5.31807005460563,0.778718817263782,0.783908867870314,0.782234615166876,0.793507629441892,-0.00351579790309398,-0.00959876157157846,chrX,45059235,0.508455266581031,1
cg00149654,-0.0239390479366715,-0.271768097026288,0.78626226414511,0.975322394849706,-5.6871553875332,0.623268073355526,0.730797260281919,0.604095671945756,0.726594077196066,0.0191724014097703,0.00420318308585277,chrX,40977612,0.611690570654165,1
cg00150363,0.0381753686618543,0.48980822009996,0.625154141778488,0.947843217979755,-5.61236802542915,0.301118421575415,0.593180814822166,0.315619479750835,0.595981912909902,-0.0145010581754196,-0.00280109808773665,chrX,107068750,0.823475563205715,1
cg00151234,-0.343433245251031,-2.61026022278079,0.0101871725931329,0.466013651639549,-2.73934840787742,0.146913835594581,0.580142990621692,0.179157009896452,0.537834494371547,-0.032243174301871,0.0423084962501449,chrX,77359363,0.00593294845894622,1
cg00151468,0.0238666523724922,0.33422165646761,0.738789359670706,0.967270608881547,-5.67010029121588,0.760132449209829,0.792095243127312,0.744863460707201,0.797901203401975,0.0152689885026275,-0.0058059602746634,chrX,68838619,0.941177146513912,1
cg00154283,0.138785282498667,1.80621612374446,0.0733636179258922,0.724619462393314,-4.27051040826003,0.214510701732092,0.502148265031951,0.22509754936513,0.523148321235178,-0.0105868476330377,-0.021000056203227,chrX,15996050,0.137231172760246,1
cg00156802,0.109592377641963,1.47880076778754,0.141785306708565,0.782271332044065,-4.74384340539489,0.894379034728623,0.901939282682073,0.890245537414433,0.909378476390636,0.00413349731418999,-0.00743919370856261,chrX,19358457,0.241187599357949,1
cg00157034,-0.0137033468938391,-0.148602173841551,0.882114275474831,0.987517555017211,-5.71049703340535,0.849456033482961,0.839922486757288,0.841736759347762,0.838375288095737,0.00771927413519857,0.00154719866155062,chrX,151903752,0.696918856557205,1
cg00158454,0.0122584547700625,0.186896188710783,0.852054208806561,0.984170142411863,-5.70470398435162,0.0764720492224366,0.405526818709487,0.149754983770212,0.408824317200154,-0.0732829345477758,-0.00329749849066646,chrX,136509526,0.946128270639336,1
cg00164417,-0.00748037025390585,-0.0969120733582607,0.922956134969998,0.989200687559515,-5.71621999051495,0.837788267670385,0.857261533299903,0.825609499112302,0.8572147545195,0.0121787685580831,4.67787804030451e-5,chrX,71598267,0.73394241191032,1
cg00164589,-0.050432729934232,-0.514686872939918,0.607708235889412,0.94535068128727,-5.60112260762537,0.0828488097656871,0.334244733273361,0.0923793629422936,0.327841184170795,-0.00953055317660646,0.00640354910256552,chrX,117481189,0.458848471818015,1
cg00168417,-0.127856953898843,-1.59795708681795,0.11265383850308,0.761560375411421,-4.58199291527446,0.838033838089668,0.77631711043598,0.822393847356643,0.759462067574456,0.0156399907330252,0.0168550428615237,chrX,118285788,0.075051240315912,1
cg00168687,0.00401289619986498,0.0574259744424224,0.954300346604121,0.994176380641587,-5.7189684592894,0.720529436446906,0.594987707102768,0.726133454846143,0.598468873359244,-0.00560401839923641,-0.00348116625647565,chrX,38924954,0.847900967609915,1
cg00173771,0.078112099190826,0.343650262438787,0.731704159317061,0.966000997106662,-5.66722064340081,0.814778049083824,0.843089012973098,0.726690801926341,0.855929837794002,0.0880872471574832,-0.0128408248209041,chrX,72098234,0.933980949827761,1
cg00177456,-0.0708672097645546,-0.805205932733003,0.422276116460424,0.903071714027243,-5.42889264696122,0.627048169570468,0.729624860267624,0.623819050181833,0.70279977606759,0.00322911938863457,0.0268250842000344,chrX,152927170,0.307965758502348,1
cg00179446,0.0350640769468364,0.380695990814949,0.704094611106209,0.962723684703202,-5.65513240732729,0.175580040615715,0.55580875267691,0.192852376344191,0.562090819887534,-0.0172723357284753,-0.00628206721062363,chrX,118986947,0.905764248328443,1
cg00179559,0.0408665407836363,0.574114235709659,0.566953403758858,0.937638056597252,-5.57201819398478,0.53157368916675,0.449453828456095,0.510352863924047,0.444685578393044,0.0212208252427034,0.00476825006305093,chrX,128249483,0.761151250025107,1
cg00179598,0.00639485954949327,0.0755998868275684,0.939861948186833,0.991317028562906,-5.71787811071944,0.875743353966105,0.712043434656056,0.8733311991295,0.714652073161211,0.0024121548366054,-0.00260863850515469,chrX,38078359,0.861583094986734,1
cg00180631,0.151535264349875,1.17268815943101,0.243218311962227,0.847837113341569,-5.10406625345523,0.347102427706317,0.424438909061563,0.306374741993454,0.445443228830704,0.0407276857128633,-0.0210043197691412,chrX,149736640,0.379777694947778,1
cg00180869,-0.0351335159004917,-0.397993000649137,0.691334813032524,0.960250904047195,-5.64906596611819,0.476204758258344,0.463435959967367,0.461078532628805,0.458078932038909,0.0151262256295391,0.00535702792845805,chrY,13452319,0.529495976730902,1
cg00185248,-0.0103883163479913,-0.0870341567826898,0.930787848562704,0.990156158150902,-5.71703943843955,0.112994104435642,0.457499581533291,0.159300484303443,0.462459561910776,-0.046306379867801,-0.00495998037748546,chrX,10588654,0.741091686192097,1
cg00186252,-0.137120891752905,-1.23683677803204,0.218536539742929,0.834142805373304,-5.03526417074,0.460888535189967,0.48777174132769,0.450460238201569,0.465621545706728,0.0104282969883971,0.022150195620962,chrX,54076522,0.151671268990709,1
cg00187672,0.0106612075186403,0.098614766160655,0.921606895796804,0.989200687559515,-5.71606984805002,0.693940000950912,0.437383776959166,0.657330365406116,0.438577103519893,0.036609635544796,-0.00119332656072668,chrX,151113323,0.878968987665366,1
cg00188257,0.1086068842418,1.41985136856492,0.158215492040114,0.796331122632253,-4.81946129970275,0.774692282201475,0.60428047336171,0.764846711625374,0.620497880522245,0.00984557057610091,-0.0162174071605345,chrX,34677877,0.264652871308615,1
cg00188409,0.171196143200921,1.60604453974893,0.110863902051456,0.761452454399114,-4.57057346069123,0.12708643480238,0.188815535971335,0.138676598051771,0.205424431335314,-0.0115901632493909,-0.0166088953639795,chrX,139592612,0.195625698592587,1
cg00188971,-0.0390463097543661,-0.565104906198546,0.573045912986902,0.93941347848065,-5.57663366600526,0.841696748722803,0.851832149402783,0.846724663592993,0.844992768002419,-0.00502791487018994,0.00683938140036455,chrX,48343409,0.430041373429271,1
cg00189972,0.18250264806846,1.23430150544637,0.219476088066444,0.835147358585122,-5.03805102561225,0.682566189185294,0.73835332067066,0.676448187230224,0.752676258683067,0.00611800195506995,-0.0143229380124072,chrX,21678315,0.34854024895223,1
cg00190201,0.0732427720431177,0.413186209116774,0.680199568856793,0.956386888798775,-5.643515694136,0.0857260199457938,0.384355201019693,0.112297317711635,0.385220169278893,-0.0265712977658411,-8.6496825920068e-4,chrX,153095414,0.881113688832008,1
cg00190642,-0.137103665578316,-1.05815288530342,0.292088067115283,0.867828907507962,-5.21801091166628,0.856476994179971,0.851160811067326,0.853144142297087,0.83813762634094,0.00333285188288401,0.0130231847263864,chrX,103268431,0.206875219767817,1
cg00191052,0.210679507306945,2.15324971707548,0.0332778284976001,0.635210849147922,-3.67235718121799,0.252209534284706,0.472881660020443,0.260707866786229,0.511928826687278,-0.00849833250152265,-0.0390471666668351,chrX,46432770,0.0688865805284347,1
cg00191758,0.0142099974850562,0.234122076199086,0.815284836533402,0.97907571032085,-5.69573997646646,0.111299507832423,0.60101059413617,0.154534650603484,0.604532781375832,-0.043235142771061,-0.00352218723966291,chrX,55478814,0.982243785864742,1
cg00191903,0.0332267478520544,0.429652127807083,0.668210828382865,0.953250229885649,-5.6372664652186,0.787563448572277,0.807619537567745,0.747383951659343,0.807548666866707,0.0401794969129331,7.08707010377285e-5,chrX,105451070,0.868663192360035,1
cg00192946,-0.0591864475376637,-0.720838922133826,0.472395333834457,0.917806212640979,-5.48665343079533,0.706640878930153,0.601738380725494,0.681035703136861,0.586760579305899,0.0256051757932924,0.0149778014195949,chrX,32430274,0.347962382296434,1
cg00192980,0.096743890947073,1.35472743352041,0.178021842565066,0.811375765306739,-4.89955012900877,0.123982839709124,0.62176242725106,0.17502170317942,0.637906698312047,-0.0510388634702955,-0.0161442710609873,chrX,77394971,0.29235283343799,1
cg00194233,0.0575351020928881,0.670726234004046,0.503669827235871,0.925013657905677,-5.51796720610547,0.850272324535972,0.853742466111138,0.856448145127398,0.861012354390105,-0.00617582059142618,-0.00726988827896691,chrX,48963896,0.691611303798131,1
cg00194519,0.0422907049985402,0.613499740970046,0.540694488329464,0.930631297787522,-5.55098934275931,0.789109705508972,0.574126608406849,0.783381217440328,0.580680424854581,0.00572848806864401,-0.00655381644773156,chrX,133679545,0.73253147071745,1
cg00194585,-0.0477055899226164,-0.57005340210072,0.569695627603005,0.938487320365243,-5.57410753892664,0.848085501398751,0.712700938975184,0.825673559030126,0.708533676467802,0.0224119423686254,0.00416726250738242,chrX,131154158,0.42727171077021,1
cg00195237,-0.107835156064695,-1.23809940841479,0.218069713482154,0.833668536524004,-5.03387417163854,0.831528835318155,0.652940039728812,0.812611698531702,0.629719231013971,0.0189171367864528,0.0232208087148414,chrX,68722118,0.151325670555404,1
cg00199222,-0.0386755003368562,-0.47111973658896,0.638401268676076,0.949520417034652,-5.62045061674664,0.858218556756061,0.85894381534525,0.840653931084698,0.85723785381657,0.0175646256713636,0.0017059615286793,chrX,119037282,0.484588711022512,1
cg00200463,0.0954387644592671,1.29614326445408,0.197386388078511,0.824284418131188,-4.96848812695642,0.124418319217084,0.618136673385001,0.177962399069853,0.634819842404901,-0.0535440798527687,-0.0166831690199003,chrX,67913573,0.318879965389971,1
cg00203568,0.0533103108658431,0.711399221265074,0.478202476359405,0.919309367688559,-5.49272284591877,0.256619370129719,0.381601029462296,0.262529528175118,0.391509458996625,-0.00591015804539829,-0.00990842953432869,chrX,135850876,0.663057729514221,1
cg00203620,0.134316192729897,1.17990283593778,0.240347267419597,0.846552439869505,-5.09650636447497,0.746719839145675,0.809900870947142,0.727776582029973,0.824546205470963,0.0189432571157021,-0.0146453345238214,chrX,7045475,0.376033395696147,1
cg00203804,0.280091927193829,3.43886130634849,8.0127693420515e-4,0.182453617762884,-0.65651539928887,0.823717236819546,0.78669947331477,0.830329967836587,0.818095248854946,-0.00661273101704074,-0.0313957755401755,chrX,40691438,0.0022677904522092,1
cg00205905,-0.0130399114984616,-0.144498877785447,0.885346309973625,0.987575308546512,-5.71103936376889,0.594745171381124,0.544822681653972,0.60609000788883,0.539647348065314,-0.0113448365077058,0.00517533358865852,chrX,37208111,0.699833013597185,1
cg00206287,-0.184559606233751,-3.12155590549094,0.00224907494338249,0.286640220219274,-1.51076324821831,0.624880601403181,0.712502290790366,0.59841027731989,0.685207331466564,0.0264703240832906,0.0272949593238014,chrX,153724216,0.00118670389760245,1
cg00206332,0.0049861325775826,0.0965809268118223,0.923218566628277,0.989200687559515,-5.7162488871408,0.476018188605012,0.39604609960176,0.47662354394207,0.397922259792226,-6.0535533705774e-4,-0.00187616019046649,chrX,151140984,0.877430105376626,1
cg00206414,0.128157462575348,0.537053568365083,0.592214199162859,0.942867375015002,-5.5905394436676,0.0898094555997037,0.195559630191127,0.106278039179339,0.201798126474035,-0.0164685835796357,-0.00623849628290876,chrX,39949510,0.78838426434607,1
cg00206696,0.0725643524141589,0.703416725176838,0.483143839919937,0.920063779242421,-5.49779346444574,0.668848549510634,0.709541087960928,0.675283150757059,0.722123702537801,-0.00643460124642481,-0.0125826145768728,chrX,33236855,0.66862480266452,1
cg00207916,0.0319702108096802,0.339610490562293,0.734737083610548,0.966316799728525,-5.66846424246094,0.907972129536757,0.892996668301653,0.892623160583461,0.896955453526953,0.0153489689532962,-0.00395878522530058,chrX,152666651,0.937063599700719,1
cg00209850,0.0385553189934515,0.565714003448475,0.572633024948058,0.93941347848065,-5.57632391339491,0.209744516057988,0.558853257181118,0.242778094441208,0.567810293688821,-0.0330335783832198,-0.00895703650770363,chrX,108976723,0.767299388887752,1
cg00211372,-0.0649209289759022,-0.759647526587118,0.448938875447802,0.910941558596868,-5.46086849892079,0.751739409604252,0.741186904445157,0.715296105752084,0.736566283708525,0.0364433038521685,0.00462062073663239,chrX,135956602,0.329170469277471,1
cg00212031,-0.121504047811069,-0.873714558248198,0.383999884224585,0.898028634683486,-5.37734740771536,0.100413045122986,0.518401662970919,0.130285983861914,0.512856994452569,-0.0298729387389281,0.00554466851834989,chrY,21239348,0.277817864689068,1
cg00213748,0.138691219746882,1.46948763441912,0.144289000236271,0.782526250464633,-4.7559866731278,0.719324175400467,0.494107737809538,0.704344723402957,0.506582080067169,0.0149794519975104,-0.0124743422576311,chrY,8148233,0.244793992495578,1
cg00213853,0.0263984400500113,0.380777882583262,0.704033997924451,0.962723684703202,-5.65510431933642,0.0936727695555668,0.448653945858214,0.10464086927733,0.45028796661716,-0.0109680997217632,-0.00163402075894564,chrX,154034091,0.90570199195747,1
